"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 25, 2016",Michigan,Southgate,"12300 Block of Agnes Street",0,3,N/A
"December 25, 2016",Texas,"Mission Bend","8200 Block of Malin Court",1,0,N/A
"December 25, 2016","New York","Mount Vernon","4 North 3rd Avenue",1,5,N/A
"December 24, 2016",Louisiana,"Baton Rouge","16352 Old Hammond Highway",0,1,N/A
"December 24, 2016",Missouri,"Kansas City","99th and Hickman Mills",0,1,N/A
"December 24, 2016",Illinois,"South Holland","17000 block of Parkside Avenue",0,1,N/A
"December 24, 2016",Oklahoma,"Oklahoma City (Midwest City)",N/A,0,0,N/A
"December 24, 2016",Alaska,Anchorage,"4100 block of Peterkin Avenue",2,1,N/A
"December 24, 2016","Rhode Island",Johnston,"75 Bishop Hill Road",1,0,N/A
"December 23, 2016",Missouri,Springfield,"1300 block of E Blaine St",0,0,N/A
"December 23, 2016",Indiana,Indianapolis,"7900 block of Lofton Court",0,2,N/A
"December 23, 2016",Louisiana,"Baton Rouge","2080 Monterrey Boulevard",1,0,N/A
"December 23, 2016",Michigan,Detroit,"7 Mile Road and Shiawassee Drive",0,2,N/A
"December 23, 2016","North Carolina",Candler,"1109 Smokey Park Hwy",1,0,N/A
"December 23, 2016",Michigan,Jackson,"Winifred Street",0,0,N/A
"December 23, 2016",Indiana,"South Bend","1000 block of North College Street",0,0,N/A
"December 23, 2016",Georgia,"Gwinnett (county)","Singleton Road",0,0,N/A
"December 23, 2016",Pennsylvania,Pittsburgh,"2771 East Carson Street",0,1,N/A
"December 22, 2016",Utah,Orem,"1080 N. State",1,0,N/A
"December 22, 2016",Connecticut,Putnam,"Providence Pike",0,0,N/A
"December 22, 2016",Alabama,Huntsville,"Broadmeadow Lane",1,1,N/A
"December 22, 2016",Arkansas,"Mountain Pine",N/A,0,1,N/A
"December 22, 2016",Missouri,"Kansas City","Truman and Brooklyn",0,0,N/A
"December 21, 2016",California,Northridge,"9102 Encino Avenue",0,1,N/A
"December 21, 2016",Nebraska,Lincoln,"5400 block of West St Paul",0,0,N/A
"December 21, 2016",Maryland,Baltimore,"600 block of South Fulton Avenue",0,1,N/A
"December 21, 2016",Louisiana,"Bossier City","2000 block of Old Minden Road",0,1,N/A
"December 21, 2016",Colorado,Fountain,"800 block of Candlestar Loop",0,1,N/A
"December 20, 2016",Virginia,Abingdon,"Azure Lane",0,1,N/A
"December 20, 2016",Arizona,Phoenix,"4100 block of South 62nd Lane",1,1,N/A
"December 20, 2016",Tennessee,Nashville,"Duke Street and Sultana Avenue",2,0,N/A
"December 20, 2016","New Mexico",Artesia,"700 N. 10th Street",1,1,N/A
"December 19, 2016",Florida,"Fort Lauderdale","1014 NW Fifth Avenue",1,0,N/A
"December 19, 2016",Pennsylvania,Philadelphia,"5834 Pulaski Ave",0,1,N/A
"December 19, 2016","South Carolina",Greenville,"151 Mitchell Rd",0,0,N/A
"December 19, 2016",Texas,Quitman,"400 block of County Rd 2100",0,1,N/A
"December 19, 2016",Texas,Dallas,"2100 block of Hudspeth Avenue",1,0,N/A
"December 19, 2016",Texas,Lubbock,"1800 block of Bates Street",0,2,N/A
"December 19, 2016",Washington,Tacoma,"2700 block of South 12th Street",1,0,N/A
"December 18, 2016",Montana,"Great Falls",N/A,0,0,N/A
"December 18, 2016",Florida,"Orange Park","Blairmore Boulevard",0,1,N/A
"December 18, 2016",Florida,Miami,"William Lehman Causeway",1,0,N/A
"December 18, 2016",Alabama,Birmingham,N/A,1,0,N/A
"December 18, 2016",Mississippi,Raymond,"Snake Creek Road",0,2,N/A
"December 17, 2016",Pennsylvania,Philadelphia,"6800 block of Paschall Avenue",0,1,N/A
"December 17, 2016",Michigan,Clarkston,"7012 Dixie Highway",0,2,N/A
"December 17, 2016",Texas,Longview,"200 block of Conroe St",0,1,N/A
"December 17, 2016",Texas,Henderson,"County Road 102",1,0,N/A
"December 17, 2016",Tennessee,Hendersonville,"Elnora Court",1,0,N/A
"December 17, 2016",Pennsylvania,Philadelphia,"1400 block of Wellington Street",0,1,N/A
"December 17, 2016",Missouri,"Saint Louis","4000 block of Schiller Pl",0,2,N/A
"December 17, 2016",Florida,"Fort Myers (Tice)","Tice St and Waverly Ave",0,0,N/A
"December 17, 2016",Louisiana,"New Orleans","North Canal Street and Rampart Street",0,1,N/A
"December 17, 2016",Texas,"Fort Worth","9000 block of Gainsborough Court",2,0,N/A
"December 17, 2016",Connecticut,Stamford,"Mission Street",0,1,N/A
"December 17, 2016",Nevada,"Las Vegas","7300 Arroyo Crossing Blvd",0,1,N/A
"December 16, 2016",Ohio,Amherst,"Crownhill Avenue",0,0,N/A
"December 16, 2016",Missouri,Springfield,"1400 block of South Fremont Avenue",0,1,N/A
"December 16, 2016",Oklahoma,Durant,"Wilson Rd",0,0,N/A
"December 16, 2016",Connecticut,Bridgeport,N/A,0,1,N/A
"December 16, 2016",Alabama,Dothan,"Park Place Court",0,1,N/A
"December 16, 2016",Louisiana,Marrero,"1700 block of Watling Drive",0,0,N/A
"December 16, 2016",Alabama,Heflin,N/A,0,0,N/A
"December 15, 2016",Florida,Zephyrhills,"Eiland Boulevard",1,0,N/A
"December 15, 2016",Idaho,"Saint Maries","229 S 7th Street",0,0,N/A
"December 15, 2016",Florida,Miami,"45th Street and 15th Avenue",0,0,N/A
"December 15, 2016",Ohio,Dayton,"3700 block of Kettering Court",0,0,N/A
"December 15, 2016",Mississippi,"Walnut Grove","300 Ware Road",1,0,N/A
"December 15, 2016",Louisiana,"New Orleans","North Claiborne Avenue and Elysian Fields Avenue",0,1,N/A
"December 15, 2016",Maryland,Hagerstown,"1000 block of Noland Drive",0,0,N/A
"December 14, 2016",Maryland,"Halethorpe (Lansdowne)","100 block of Hazel Avenue",0,1,N/A
"December 14, 2016",California,"San Bernardino","796 Inland Center Drive",0,0,N/A
"December 14, 2016",Colorado,"Colorado Springs","900 block of Zamora Circle",0,1,N/A
"December 14, 2016",Tennessee,Nashville,"585 Stewarts Ferry Pike",0,1,N/A
"December 14, 2016",Georgia,Decatur,"2527 Candler Road",0,2,N/A
"December 14, 2016","South Carolina","Pickens (county)","Prince Perry Rd.",1,0,N/A
"December 14, 2016",Tennessee,Memphis,"4672 American Way",1,1,N/A
"December 14, 2016","District of Columbia",Washington,"300 Massachusetts Ave NW",0,1,N/A
"December 14, 2016",Georgia,"Lithia Springs","638 Thornton Road",0,1,N/A
"December 14, 2016",Arkansas,"Little Rock","4912 Asher Ave.",0,0,N/A
"December 14, 2016",Ohio,Troy,"900 block of McKaig Avenue",0,0,N/A
"December 13, 2016",Florida,Melbourne,"1700 West New Haven Drive",0,0,N/A
"December 13, 2016",Florida,"The Villages","8700 Southeast 165th Mulberry Lane",0,0,N/A
"December 13, 2016",Florida,Miami,"36 NE 42nd Street",0,1,N/A
"December 13, 2016",California,"Santa Rosa","100 block of Apple Lane",0,1,N/A
"December 13, 2016",Pennsylvania,Philadelphia,"3728 Germantown Avenue",0,1,N/A
"December 13, 2016",Louisiana,Shreveport,"4200 block of Pro Street",0,1,N/A
"December 13, 2016","New York",Bronx,"1018 East 163rd Street",1,0,N/A
"December 12, 2016",Montana,Helena,"Green Meadow Drive",0,0,N/A
"December 12, 2016",Texas,Houston,"Vickie Springs Lane",0,2,N/A
"December 12, 2016",Georgia,Tifton,"215 2nd St E",0,0,N/A
"December 12, 2016",Tennessee,Cleveland,"2360 Blackburn Road SE",1,1,N/A
"December 12, 2016",Louisiana,"New Orleans","440 South St. Patrick Street",0,0,N/A
"December 12, 2016",Texas,Amarillo,"1301 Southwest Sixth Avenue",0,0,N/A
"December 11, 2016",Arizona,Phoenix,"12th Street and McDowell Road",0,1,N/A
"December 11, 2016",Indiana,Indianapolis,"6800 block of East 56th Street",1,0,N/A
"December 11, 2016","South Carolina",Easley,N/A,1,0,N/A
"December 11, 2016",Arkansas,Jonesboro,"3700 Marchbanks Circle",0,0,N/A
"December 11, 2016",Indiana,"South Bend","1300 block of South 31st Street",1,0,N/A
"December 11, 2016",Florida,"Lake Worth (Palm Springs)","1831 Kirk Rd",0,0,N/A
"December 11, 2016",Oklahoma,Marland,"621 N. Antelope Avenue",1,0,N/A
"December 11, 2016",Texas,Beaumont,"2000 block of Longfellow Drive",1,1,N/A
"December 11, 2016",Louisiana,Shreveport,"1600 block of Fullerton Street",0,1,N/A
"December 11, 2016",Georgia,Savannah,"Abercorn Street",1,1,N/A
"December 10, 2016",Pennsylvania,Chester,"800 Block of Upland St",1,0,N/A
"December 10, 2016",Ohio,Covington,"5500 block of North Rangeline Road",0,0,N/A
"December 10, 2016",Florida,Greenacres,"4665 Oak Terrace",0,1,N/A
"December 10, 2016",Florida,"Coral Springs","4550 University Drive",0,0,N/A
"December 10, 2016","South Carolina","Myrtle Beach","Graham Avenue",0,0,N/A
"December 10, 2016","New Hampshire",Dover,"92 Three Rivers Farm Rd",1,1,N/A
"December 10, 2016",Utah,"Saint George","1301 West Indian Hills Drive",0,0,N/A
"December 10, 2016",Texas,Porter,"24200 Block of Sorters Road",0,0,N/A
"December 9, 2016",Florida,"Winter Garden","Bainbridge Loop",0,1,N/A
"December 9, 2016",Ohio,Columbus,"5000 block of Tinley Park",0,1,N/A
"December 9, 2016",Indiana,Gary,"1700 block of East 20th Court",0,1,N/A
"December 9, 2016",Florida,Leesburg,N/A,0,0,N/A
"December 9, 2016",Ohio,Youngstown,"859 East Midlothian Blvd",0,1,N/A
"December 9, 2016",Indiana,Indianapolis,"South Sherman",0,2,N/A
"December 9, 2016",Tennessee,Madisonville,"Chestua Road",1,0,N/A
"December 9, 2016",Georgia,Newnan,N/A,0,0,N/A
"December 8, 2016",Florida,Naples,"24th Avenue and Hunter Blvd",0,0,N/A
"December 8, 2016",California,Arnold,"Manuel Road",0,1,N/A
"December 8, 2016",Alabama,Mobile,"2284 Schillinger Road",0,3,N/A
"December 8, 2016","New Mexico","Las Cruces","Rinconada Blvd and Settlers Pass",0,1,N/A
"December 8, 2016",Mississippi,Jackson,"Mayes Street",0,0,N/A
"December 8, 2016",Texas,Lufkin,"100 block of Broaddus Street",0,1,N/A
"December 8, 2016","North Carolina","High Point","3971 River Pointe",0,2,N/A
"December 7, 2016",Oklahoma,Tulsa,N/A,0,1,N/A
"December 7, 2016",Texas,"Anderson (county)","5600 Block of FM 320",0,0,N/A
"December 7, 2016",Illinois,Chicago,"4200 block of North Milwaukee",0,0,N/A
"December 7, 2016",Georgia,"Floyd (county)","4392 Calhoun Road",0,0,N/A
"December 7, 2016","New York",Ilion,"39 Richfield Street",1,1,N/A
"December 6, 2016",Missouri,Springfield,"Division and Golden",1,0,N/A
"December 6, 2016",Michigan,Lansing,"Coolidge Road",0,0,N/A
"December 6, 2016",Ohio,Columbus,"E. 23rd and Hamilton Avenue",1,0,N/A
"December 5, 2016",Ohio,Peninsula,"5548 Akron Cleveland Rd",0,1,N/A
"December 5, 2016",Minnesota,"Saint Paul (Eagan)","985 Aldrin Drive",1,0,N/A
"December 5, 2016",Alaska,Anchorage,"5437 Northern Lights Blvd",0,0,N/A
"December 5, 2016",Florida,"Fort Lauderdale","801 West Broward Blvd",0,1,N/A
"December 5, 2016","New York",Brockport,"51 Adams Street",0,0,N/A
"December 5, 2016",Kentucky,Lexington,"400 block of Kenton Street",1,3,N/A
"December 5, 2016",California,Vallejo,"200 block Reynard Lane",1,0,N/A
"December 5, 2016",Alabama,Henagar,"County Road 603",0,1,N/A
"December 5, 2016",Mississippi,Natchez,"320 North Dr Martin Luther King Jr Street",0,0,N/A
"December 5, 2016",Alabama,Bessemer,"6500 block of Loveless Park Loop",0,1,N/A
"December 4, 2016",Mississippi,"Lauderdale (county)","9200 block of Highway 495",1,0,N/A
"December 4, 2016","South Carolina",Catawba,"Broach Drive",0,0,N/A
"December 3, 2016",Missouri,"Kansas City","2601 Chouteau Trafficway",0,1,N/A
"December 3, 2016",Florida,Jacksonville,"843 Alderman Road",0,1,N/A
"December 3, 2016",Texas,Abilene,"11000 Block of West Lake Road",0,0,N/A
"December 3, 2016",Missouri,"Saint Louis","5800 block of De Giverville Ave",1,1,N/A
"December 2, 2016",Florida,Apopka,"Park Avenue and Davis Court",0,0,N/A
"December 2, 2016",Florida,Seminole,"5700 block of Williams Blvd",0,1,N/A
"December 2, 2016",Virginia,"Henrico (county)","5200 block of Lewis Road",1,0,N/A
"December 2, 2016",Tennessee,Memphis,"4100 block of Parkchester",1,0,N/A
"December 2, 2016",Louisiana,"Baton Rouge","6880 Cezanne Drive",0,1,N/A
"December 2, 2016",Arkansas,"Fort Smith","1300 block of North 36th Street",0,1,N/A
"December 1, 2016",Utah,Bountiful,"955 E 1800 S",0,0,N/A
"December 1, 2016","North Carolina",Fayetteville,"5200 block of Catalpa Road",0,1,N/A
"December 1, 2016",Virginia,Culpeper,"Woodland Church Road",1,1,N/A
"December 1, 2016",Ohio,Cleveland,"10900 Lorain Avenue",0,1,N/A
"December 1, 2016",Texas,"Round Rock","Angelico Lane",1,0,N/A
"December 1, 2016",Texas,Arlington,"900 block of Belemeade Street",1,1,N/A
"December 1, 2016",Ohio,Dayton,"2036 Catalpa Dr",1,0,N/A
"November 30, 2016",Texas,Houston,"Beall St at W 21st St",0,0,N/A
"November 30, 2016",California,"Apple Valley","16000 block of Pauhaska Road",1,0,N/A
"November 30, 2016",Florida,"Hollywood (Miramar)","6831 Miramar Pkwy",0,0,N/A
"November 30, 2016","New York",Bronx,"Vyse Ave",0,0,N/A
"November 30, 2016",Kansas,"Cheyenne (county)",N/A,0,1,N/A
"November 29, 2016",Missouri,"Kansas City","3900 block of Indiana Avenue",1,0,N/A
"November 29, 2016",Tennessee,Nashville,"626 40th Ave N",0,1,N/A
"November 29, 2016",Florida,Miami,"14240 NW 2nd Ave",0,1,N/A
"November 29, 2016",Florida,"Fort Walton Beach","Akron Street",0,0,N/A
"November 29, 2016",California,Antioch,"Winding Lane",1,0,N/A
"November 29, 2016",Louisiana,Gretna,"800 block of Gulf Drive",1,1,N/A
"November 29, 2016",Texas,Humble,"21000 block of Aldine Westfield",0,1,N/A
"November 28, 2016","New Mexico",Albuquerque,"Montgomery Blvd NE and Carlisle Blvd NE",0,1,N/A
"November 28, 2016",Florida,"Fort Lauderdale (Sunrise)","4380 NW 103rd Terrace",1,0,N/A
"November 28, 2016",Texas,Brenham,"Tommelson Creek Rd",0,1,N/A
"November 27, 2016",Ohio,Cleveland,"2200 block of East 38th Street",1,1,N/A
"November 27, 2016",Florida,Navarre,"Bob Tolbert Lane",0,0,N/A
"November 27, 2016",Colorado,Fountain,"1103 S. Santa Fe Avenue",0,0,N/A
"November 27, 2016",Pennsylvania,"Chester (Feltonville)","100 block of Rockland Street",0,1,N/A
"November 27, 2016",Delaware,"Dover (Leipsic)","Walnut Street",0,0,N/A
"November 27, 2016","New York",Jamaica,"Mathias Ave",0,2,N/A
"November 27, 2016","North Carolina",Benson,"1275 Adams Road",0,1,N/A
"November 27, 2016",California,Concord,"1985 Willow Pass Road",0,1,N/A
"November 27, 2016",Illinois,Chicago,"7400 block of North Western",0,2,N/A
"November 27, 2016",Indiana,Indianapolis,"2182 N Illinois St.",0,1,N/A
"November 27, 2016",Washington,"Oak Harbor","Sonic Lane",0,1,N/A
"November 26, 2016",Florida,"Orange Park","3622 Peoria Road",1,0,N/A
"November 26, 2016",Texas,"Corpus Christi","200 block of Vera Cruz",0,0,N/A
"November 26, 2016",Georgia,"Loganville (Walnut Grove)","Highway 138 and Forrester Road",0,1,N/A
"November 26, 2016",Utah,Orem,"1000 North and 900 West",0,0,N/A
"November 25, 2016",Oklahoma,"Oklahoma City","N.W. 36th and Walker",0,1,N/A
"November 25, 2016","North Carolina","Southport (Boiling Spring Lakes)","Bet Lane and New Hanover Road",0,1,N/A
"November 25, 2016",Florida,Thonotosassa,"State Road 672 and Heritage Trail Lane east",0,1,N/A
"November 25, 2016",Michigan,Detroit,"16300 block of Lyndon",1,0,N/A
"November 25, 2016",Oklahoma,Tulsa,"9900 block of East 22nd Avenue",0,1,N/A
"November 24, 2016",Illinois,Rockford,"1000 block of Van Vie Avenue",0,0,N/A
"November 24, 2016","New York",Syracuse,"100 block of Walnut St",1,1,N/A
"November 24, 2016",Mississippi,Aberdeen,"307 Hardy Street",0,1,N/A
"November 23, 2016",Mississippi,Jackson,"700 Larson Street",0,1,N/A
"November 23, 2016","New York",Brooklyn,"548 Bainbridge Street",0,1,N/A
"November 23, 2016",Nebraska,Omaha,"3300 block of North 105th Plaza",0,0,N/A
"November 23, 2016",Arkansas,"Fort Smith","Rye Hill",0,2,N/A
"November 23, 2016",Alabama,Decatur,"200 block of 7th Avenue Northwest",0,1,N/A
"November 23, 2016","New Mexico",Albuquerque,N/A,0,1,N/A
"November 22, 2016",Louisiana,Monroe,"Hill Street",0,0,N/A
"November 22, 2016",Missouri,"Saint Louis","4000 block of Castleman Ave",0,1,N/A
"November 22, 2016",Indiana,Evansville,"400 block of Key West Drive",0,1,N/A
"November 22, 2016",Louisiana,"New Orleans","10000 block of Deerfield Drive",0,0,N/A
"November 22, 2016",Oklahoma,Henryetta,"13755 Coalton Road",0,0,N/A
"November 22, 2016",Missouri,Sullivan,"1700 block of Highway AF",0,0,N/A
"November 22, 2016",Alabama,Florence,"East Limestone Street and Plum Street",1,0,N/A
"November 22, 2016",Ohio,Cleveland,"3300 Block of E 128th St",1,0,N/A
"November 22, 2016",Wisconsin,Sheboygan,"2100 Block of Cooper Ave",0,0,N/A
"November 22, 2016",Georgia,Atlanta,"6250 Shell Drive",0,1,N/A
"November 22, 2016",Washington,Spokane,"29th Avenue and Howard Street",0,0,N/A
"November 21, 2016",Texas,"College Station",N/A,0,0,N/A
"November 21, 2016",Maine,Lewiston,"56 Birch Street",0,1,N/A
"November 21, 2016",Mississippi,Jackson,"McDowell Rd",0,0,N/A
"November 21, 2016",California,Venice,"511 Rose Avenue",0,0,N/A
"November 21, 2016",Georgia,Atlanta,"2300 block of Cascade Road SW",0,1,N/A
"November 20, 2016",Illinois,Decatur,"2000 block of North Woodford Street",0,3,N/A
"November 20, 2016",Ohio,Dayton,"1502 Wayne Avenue",0,1,N/A
"November 20, 2016",Nevada,"Las Vegas","Judson Avenue and Dolly Lane",1,0,N/A
"November 19, 2016",Georgia,Columbus,"Veterans Parkway",0,1,N/A
"November 19, 2016",Pennsylvania,"Wilkes Barre","184 Wyoming St",0,2,N/A
"November 19, 2016",Florida,Tallahassee,"3601 Woodville Highway",1,1,N/A
"November 19, 2016",Texas,"Harris (county)","Aldine Westfield Road and FM 1960",0,1,N/A
"November 19, 2016",Mississippi,Gulfport,"50 block of 52nd Street",0,1,N/A
"November 18, 2016",Maine,Lewiston,"56 Birch St",0,1,N/A
"November 18, 2016",Virginia,Palmyra,"2000 block of Lake Monticello Road",0,1,N/A
"November 18, 2016",Michigan,Detroit,"East 7 Mile Road",0,0,N/A
"November 18, 2016",Tennessee,Chattanooga,"901 Carter Street",1,0,N/A
"November 18, 2016",Kentucky,Louisville,"3815 Northumberland Drive",1,0,N/A
"November 18, 2016",Washington,Everett,"11801 WA 99",0,0,N/A
"November 17, 2016","New Jersey","Trenton (Hamilton Township)","2000 block of Genesee Street",1,0,N/A
"November 17, 2016",Texas,"San Antonio","Fourth Street and Bonham Street",0,1,N/A
"November 17, 2016",Texas,"Spring (Klein)","Stuebner Airline and Louetta Road",0,1,N/A
"November 17, 2016",Minnesota,"Saint Paul (Maplewood)","1938 Beam Avenue",0,1,N/A
"November 16, 2016",Indiana,Indianapolis,"East 38th Street and Fall Creek Parkway Trail",0,0,N/A
"November 16, 2016",Kentucky,"Falls Of Rough","2400 block of Pleasant Hill Road",0,0,N/A
"November 16, 2016",Oklahoma,Enid,"2225 Fountain Lake",0,0,N/A
"November 16, 2016",Alabama,Birmingham,"4th Avenue North and Center Street",0,0,N/A
"November 16, 2016",Arizona,Buckeye,"West Watkins Street and 231st Avenue",0,1,N/A
"November 16, 2016",Washington,Tacoma,"8821 Pacific Ave",0,1,N/A
"November 16, 2016","North Dakota",Bismarck,"2100 block of East Divide Ave",0,0,N/A
"November 16, 2016",Oklahoma,Collinsville,N/A,0,0,N/A
"November 15, 2016",Illinois,Springfield,"2700 block of Vigal Road",0,2,N/A
"November 15, 2016",Kentucky,Lexington,"Henton Road",0,0,N/A
"November 15, 2016","New York","Valley Stream","Catherine Street",0,0,N/A
"November 15, 2016",Pennsylvania,Levittown,"935 Veteran Hwy",1,2,N/A
"November 15, 2016",Louisiana,Abbeville,"404 MLK Drive",0,1,N/A
"November 15, 2016","West Virginia","Kanawha (county)","230 Sharon Hollow Road",0,1,N/A
"November 15, 2016","South Carolina","North Charleston","Easy Street",0,0,N/A
"November 15, 2016",Texas,Rosharon,"5100 block of Apollo Lane",1,0,N/A
"November 15, 2016",Maine,"Hollis Center","490 River Road",0,1,N/A
"November 14, 2016",Texas,Houston,"Rowell Court",0,3,N/A
"November 14, 2016",Kansas,Wichita,"1400 block of East Morris",1,0,N/A
"November 14, 2016","New York",Gloversville,"22 East Pine Street",1,0,N/A
"November 14, 2016",Florida,Estero,"17300 Corkscrew Road",1,0,N/A
"November 14, 2016",Alabama,Athens,"Alcorn Hill Circle",0,1,N/A
"November 13, 2016",Virginia,Richmond,"1400 block of Ivymount Road",1,0,N/A
"November 13, 2016",Missouri,"Douglas (county)",N/A,0,1,N/A
"November 13, 2016",Michigan,"Tawas City","800 block of Fir Street",1,1,N/A
"November 13, 2016",Georgia,Moultrie,"600 block of Third Street Southwest",0,0,N/A
"November 13, 2016",Florida,Jacksonville,"5675 Barnhill Drive",0,1,N/A
"November 13, 2016",Florida,Jacksonville,"6300 block of Tintern Circle West",0,2,N/A
"November 13, 2016",Texas,"San Antonio","4000 block of Sunrise Creek",0,0,N/A
"November 12, 2016",Alabama,Birmingham,"Montclair Road",0,1,N/A
"November 12, 2016",Missouri,Vienna,"12400 block of Highway 63",0,1,N/A
"November 12, 2016",Washington,"Seattle (Shoreline)","14500 block of Whitman Avenue North",1,0,N/A
"November 12, 2016",Michigan,Detroit,"East 7 Mile",0,0,N/A
"November 11, 2016","New Jersey",Irvington,"300 Block of Myrtle Ave",0,1,N/A
"November 11, 2016",Georgia,Macon,"1633 Woodrow Place",1,0,N/A
"November 11, 2016",Florida,"Port Saint Lucie",N/A,0,0,N/A
"November 11, 2016",Texas,Lubbock,"6700 Block of 1st Street",0,1,N/A
"November 11, 2016",Louisiana,"New Orleans","800 block of Bienville Street",0,0,N/A
"November 11, 2016",Indiana,Indianapolis,"4705 S Emerson Ave",0,0,N/A
"November 11, 2016",Missouri,"Saint Louis","3622 Page Boulevard",0,1,N/A
"November 11, 2016",Georgia,Newnan,"252 Mt. Carmel Road",0,0,N/A
"November 11, 2016",Alabama,Birmingham,"Montclair Road",0,1,N/A
"November 10, 2016",Nevada,"Las Vegas","2100 East Cheyenne Boulevard",1,0,N/A
"November 10, 2016",Texas,"San Antonio","700 block of Virgin Oak",0,1,N/A
"November 10, 2016","South Carolina",Aiken,"1925 Edgefield Highway",1,0,N/A
"November 10, 2016",Virginia,Martinsville,"2052 Stoney Mountain Road",1,0,N/A
"November 10, 2016",Florida,Lakeland,"2938 block of Delrose Drive North",1,1,N/A
"November 9, 2016",Florida,"Coral Gables","Granada Boulevard",0,0,N/A
"November 9, 2016",Illinois,Chicago,"8100 block of South Racine",0,1,N/A
"November 9, 2016",Minnesota,Rochester,"3400 block of 22nd Avenue Northwest",0,0,N/A
"November 9, 2016","North Carolina",Garner,"6101 NC 42",0,0,N/A
"November 8, 2016",Ohio,"Cincinnati (North College Hill)","1900 block of Dallas Avenue",1,1,N/A
"November 8, 2016",Texas,Brownsville,"Linda Lane",0,1,N/A
"November 8, 2016",Connecticut,Hartford,"283 Wethersfield Avenue",0,1,N/A
