"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 21, 2016",Arkansas,Fayetteville,"800 South School Avenue",1,0,N/A
"December 21, 2016",Oklahoma,"Ponca City","320 West Grand Avenue",1,0,N/A
"December 20, 2016",California,Hemet,"40000 block of Sharose Drive",1,0,N/A
"December 20, 2016",Texas,Pharr,"Emil Street",1,0,N/A
"December 20, 2016","West Virginia","Clarksburg (Stonewood)","Hazelwood Ave and 4th St",1,0,N/A
"December 19, 2016","North Carolina","Granite Falls","Dudley Shoals Rd",1,0,N/A
"December 19, 2016",California,Brawley,"500 block of North Imperial",1,0,N/A
"December 19, 2016",Iowa,Bettendorf,"920 Middle Road",0,1,N/A
"December 19, 2016",California,"San Joaquin (county)","2300 block of Waterloo Road",1,0,N/A
"December 19, 2016",California,Bakersfield,"1300 block of Oswell Street",0,1,N/A
"December 18, 2016",California,"Los Angeles","6000 block of South Western Ave",1,0,N/A
"December 18, 2016",Oklahoma,Tulsa,"4500 Block of W 8th St",2,0,N/A
"December 17, 2016",California,"Los Angeles (East Los Angeles)","900 block of La Verne Avenue",1,0,N/A
"December 17, 2016",Florida,Cantonment,"100 block of Vaughn Avenue",1,0,N/A
"December 17, 2016",Tennessee,Arlington,"9591 Osborn Road",1,0,N/A
"December 17, 2016",Washington,Everett,"3900 block of Grand Avene",1,0,N/A
"December 17, 2016",Washington,Ridgefield,"300 Block of NW 289th St",1,0,N/A
"December 16, 2016",Florida,"Saint Johns (St Johns)","County Road 210",1,0,N/A
"December 16, 2016",Arizona,Douglas,"Highway 80 and Kings Highway",0,1,N/A
"December 16, 2016",Tennessee,Chattanooga,"7010 McCutcheon Road",1,0,N/A
"December 16, 2016",Oregon,Dallas,"321 NE Kings Valley Hwy",1,1,N/A
"December 16, 2016",Kansas,"Kansas City","520 Minnesota Avenue",0,1,N/A
"December 15, 2016",Oklahoma,"Fort Gibson","2 Mile Road",0,1,N/A
"December 15, 2016",Oklahoma,Tulsa,"Pine Street and Trenton Avenue",0,1,N/A
"December 15, 2016",Louisiana,Gretna,"4th Street and Weyer Street",0,1,N/A
"December 15, 2016",Wisconsin,Barron,N/A,1,0,N/A
"December 15, 2016",California,"Hacienda Heights","15600 block of Windrush Drive",1,0,N/A
"December 14, 2016",Kansas,Wichita,"600 block of South Ellis",1,0,N/A
"December 13, 2016",Illinois,Tilton,"2530 Georgetown Road",0,1,N/A
"December 13, 2016",Tennessee,Nashville,"150 West Trinity Lane",1,1,N/A
"December 13, 2016",Pennsylvania,"New Castle",I-376,0,2,N/A
"December 13, 2016",Maryland,Baltimore,"North Warwick Ave",1,0,N/A
"December 13, 2016",Georgia,Hampton,"26 East Main Street North",1,0,N/A
"December 12, 2016",Pennsylvania,Philadelphia,"Hellerman Street and Cranford Avenue",1,0,N/A
"December 12, 2016",California,Bakersfield,"7900 block of Silver Birch Avenue",1,0,N/A
"December 12, 2016",Florida,Largo,"14530 Oliver Street",0,1,N/A
"December 12, 2016",Georgia,Byron,"6750 Ga. 42 South",1,2,N/A
"December 12, 2016",California,"Los Angeles","8700 block of Budlong Avenue",0,1,N/A
"December 12, 2016",Nebraska,Omaha,"52nd and Hartman",1,0,N/A
"December 12, 2016",Alabama,Citronelle,"Grove Park",0,1,N/A
"December 12, 2016",Georgia,"Fort Valley","GA 42 and Walton Rd",1,2,N/A
"December 11, 2016",Kansas,"Medicine Lodge","106 East Robie",1,0,N/A
"December 11, 2016",Arizona,"Bullhead City","1700 block of Alta Vista Drive",1,0,N/A
"December 11, 2016",Texas,Laredo,"2700 block of Norton Street",1,0,N/A
"December 11, 2016","West Virginia","Fairmont (White Hall)","32 Tygart Valley Mall",1,0,N/A
"December 11, 2016",California,Tehachapi,"Cherry Lane",0,1,N/A
"December 11, 2016",California,"Los Angeles","99th and Hoover",0,1,N/A
"December 11, 2016",Oklahoma,"Oklahoma City","South 29th and Western",0,1,N/A
"December 11, 2016",California,Petaluma,"Old Redwood Highway",0,1,N/A
"December 11, 2016",Nebraska,York,"2222 North Lincoln Avenue",1,0,N/A
"December 10, 2016","South Carolina",Sumter,"North Guignard Drive and Miller Road",1,0,N/A
"December 10, 2016",Indiana,Greenwood,"800 block of Heatherwood Lane",1,0,N/A
"December 10, 2016",California,"San Pedro","West Avenue and Gaffey Street",0,1,N/A
"December 10, 2016",Massachusetts,Falmouth,"400 Block of Teaticket Highway",0,0,N/A
"December 10, 2016",Indiana,Greencastle,"4400 block of E. County Road 375 South",0,2,N/A
"December 9, 2016",Hawaii,Hilo,"161 Banyan Drive",1,0,N/A
"December 9, 2016",Pennsylvania,Easton,"500 block of Apple Blossom Road",1,0,N/A
"December 9, 2016","South Carolina",Bluffton,"1414 Fording Island Road",0,1,N/A
"December 9, 2016",Louisiana,Hammond,"800 block of South Walnut Drive",0,1,N/A
"December 9, 2016",Pennsylvania,Shippensburg,"900 block of Roxbury Road",0,1,N/A
"December 9, 2016","North Carolina",Leland,"1000 block of Bridgeport Way",1,1,N/A
"December 8, 2016",Texas,Allen,"200 block of South Arbor Ridge Drive",1,0,N/A
"December 7, 2016","North Carolina",Fayetteville,"800 block of Bedrock Dr",1,0,N/A
"December 7, 2016",Iowa,"Sioux City","1203 Tri View Avenue",1,0,N/A
"December 7, 2016",Texas,Dallas,"1500 block of Commerce Street",1,0,N/A
"December 7, 2016",Nevada,Reno,"2880 Sutro St",0,1,N/A
"December 7, 2016",Georgia,Jonesboro,"9151 Tara Boulevard",0,1,N/A
"December 7, 2016",Texas,"Harker Heights","500 block of East Veterans Memorial Boulevard",0,1,N/A
"December 7, 2016",Texas,Dallas,"11350 Lyndon B. Johnson Fairway",0,1,N/A
"December 7, 2016",Texas,Houston,"North Sam Houston Parkway",1,0,N/A
"December 7, 2016","South Dakota","Lake Norden","411 Park St",0,1,N/A
"December 7, 2016",Pennsylvania,Avella,"300 Block of Bethel Ridge Rd",1,0,N/A
"December 7, 2016",Alaska,Nikiski,"Island Lake Road",0,1,N/A
"December 6, 2016",Kansas,Hutchinson,"3500 block of Ridgewood Drive",1,0,N/A
"December 6, 2016",Oregon,Portland,"148th Avenue and East Burnside Street",1,0,N/A
"December 6, 2016",California,Eureka,"5th and B Street",0,1,N/A
"December 6, 2016",California,"San Bernardino","777 W 6th St",0,1,N/A
"December 6, 2016",Florida,"Orange City","600 block of Lantern Avenue",1,0,N/A
"December 6, 2016",Maryland,"Glen Burnie","300 block of Old Stage Road",0,1,N/A
"December 6, 2016",Florida,Ruskin,"3725 Sun City Center Blvd",0,2,N/A
"December 6, 2016",Florida,"Fruitland Park",N/A,1,0,N/A
"December 6, 2016",Louisiana,"Baton Rouge","6888 Airline Highway",0,0,N/A
"December 5, 2016",Texas,Houston,"301 Benmar",0,1,N/A
"December 5, 2016",Texas,Houston,"16200 block of City View Place",0,1,N/A
"December 5, 2016",Arkansas,"Little Rock","34 Harrow Drive",0,1,N/A
"December 5, 2016",Kentucky,Georgetown,"Meadowcrest Drive",0,1,N/A
"December 4, 2016",Indiana,Elkhart,"1807 DeCamp Avenue",1,3,N/A
"December 4, 2016","South Dakota",Yankton,"615 Green Street",0,1,N/A
"December 4, 2016",Ohio,Hudson,"3200 block of Hudson Aurora Rd",1,0,N/A
"December 4, 2016",Minnesota,"Saint Paul (Eagan)","1272 Birch Lane",1,0,N/A
"December 4, 2016",Utah,"American Fork","715 West Main Street",2,0,N/A
"December 3, 2016",Louisiana,Metairie,"1000 block of Severn Avenue",1,1,N/A
"December 3, 2016",Colorado,Thornton,"9189 Gale Boulevard",0,1,N/A
"December 3, 2016",Alaska,Juneau,"16500 Oceanview Drive",0,1,N/A
"December 3, 2016",California,"Rancho Santa Fe","6012 Paseo Delicias",0,1,N/A
"December 3, 2016",Arizona,Yuma,N/A,0,1,N/A
"December 2, 2016",Florida,Brandon,"11110 Causeway Blvd",1,0,N/A
"December 2, 2016",California,Kenwood,"2000 block of Adobe Canyon Road",1,1,N/A
"December 2, 2016",Kentucky,Simpsonville,"7208 Shelbyville Rd",1,0,N/A
"December 2, 2016",Mississippi,Jackson,"I-55 North",0,1,N/A
"December 2, 2016",Georgia,Rossville,"Mission Ridge Road and Johnson Road",0,1,N/A
"December 2, 2016","New Mexico","Las Cruces","2121 South Traviz Drive",1,0,N/A
"December 2, 2016",Arkansas,Benton,"1323 Military Road",1,0,N/A
"December 2, 2016",Alabama,Tuscumbia,"1401 Woodmont Drive",1,0,N/A
"December 1, 2016",Arizona,Tucson,"4750 South Campbell Avenue",1,2,N/A
"December 1, 2016",Florida,Rockledge,"Hawk and Cogswell Street",0,1,N/A
"December 1, 2016",California,Paramount,"6500 block of San Luis Street",0,1,N/A
"December 1, 2016",Michigan,Detroit,"19000 block of Hull Street",0,1,N/A
"December 1, 2016",Arkansas,Dover,"2000 block of Morgan Road",1,0,N/A
"December 1, 2016",Hawaii,Mililani,"95-1249 Meheula Pkwy",0,2,N/A
"November 30, 2016",Missouri,"Kansas City","8th St and Van Brunt Blvd",1,0,N/A
"November 30, 2016",Florida,Estero,"Via Coconut Rd and Williams Rd",0,1,N/A
"November 30, 2016",Washington,Tacoma,"413 East 52nd Street",2,0,N/A
"November 29, 2016",Massachusetts,Lynn,"525 Lynnway St",1,0,N/A
"November 29, 2016","South Carolina",Iva,"Bascomb Drive",1,0,N/A
"November 29, 2016",Indiana,Avon,"1200 block of Sheffield Drive",1,0,N/A
"November 29, 2016",Texas,Friendswood,"100 block of South Friendswood Drive",1,0,N/A
"November 29, 2016",Maryland,"Glen Burnie","8000 block of Phirne Road",0,3,N/A
"November 28, 2016",Illinois,"East Saint Louis (Cahokia)","1511 Camp Jackson Road",1,0,N/A
"November 28, 2016","North Carolina",Hickory,"1128 15th Street NE",1,0,N/A
"November 28, 2016",California,"Los Angeles","28th Street and Maple Avenue",1,0,N/A
"November 28, 2016",Illinois,Chicago,"4500 block of West Washington",1,2,N/A
"November 28, 2016",Minnesota,Moorhead,"19th Avenue and 20th Street South",1,0,N/A
"November 28, 2016",Ohio,Columbus,"2041 College Rd North",1,1,N/A
"November 27, 2016","South Carolina",Clearwater,"Cherokee Drive",0,1,N/A
"November 27, 2016",Kansas,Olathe,"395 N K Highway",1,0,N/A
"November 27, 2016",Louisiana,"Baton Rouge","United Plaza Boulevard and Essen Lane",2,1,N/A
"November 27, 2016",Texas,Paducah,US-83,0,1,N/A
"November 26, 2016",Arizona,Surprise,"177th Avenue and Voltaire Street",1,0,N/A
"November 26, 2016",California,Redding,"1800 block of Gold Hills Drive",1,0,N/A
"November 26, 2016",Pennsylvania,Philadelphia,"River Rd",1,0,N/A
"November 26, 2016",Maine,Naples,"Songo School Road",2,1,N/A
"November 26, 2016","District of Columbia",Washington,"5300 block of C Street",0,1,N/A
"November 25, 2016",Maryland,Baltimore,"3300 block of Greenmount Avenue",0,1,N/A
"November 25, 2016",Indiana,Indianapolis,"1800 block of Brookside Avenue",0,1,N/A
"November 25, 2016",Arizona,Tucson,"318 W. 28th Street",1,0,N/A
"November 25, 2016",Illinois,Chicago,"W Harrison St & S Central Park Ave",2,1,N/A
"November 25, 2016",Pennsylvania,Philadelphia,"2900 block of Amber Street",0,2,N/A
"November 25, 2016",Florida,Naples,"900 Broad Avenue South",0,1,N/A
"November 25, 2016",Mississippi,Hattiesburg,"Old Airport Road and Att Avenue",1,0,N/A
"November 25, 2016","New Mexico","Santa Fe","11 College Avenue",1,0,N/A
"November 24, 2016",Tennessee,Jackson,"238 Summar Drive",1,0,N/A
"November 24, 2016",California,Carmichael,"5101 Marconi Avenue",1,0,N/A
"November 24, 2016",Mississippi,Madison,"South Place Drive",0,1,N/A
"November 24, 2016",Virginia,Chester,"4300 block of Old Lane",0,1,N/A
"November 23, 2016",Minnesota,"Prior Lake","2136 Sioux Trail",1,1,N/A
"November 23, 2016",Minnesota,"Saint Paul","2271 2nd Street",0,2,N/A
"November 23, 2016",California,Wilmington,"Anaheim and Figueroa Street",0,1,N/A
"November 23, 2016","New York",Bronx,"877 Intervale Avenue",0,1,N/A
"November 23, 2016",Georgia,"Lithia Springs","1100 block of Preston Boulevard",0,1,N/A
"November 23, 2016",Illinois,"Chicago (Englewood)","1400 block of West 65th Street",1,0,N/A
"November 23, 2016",Michigan,Holland,"314 Beeline Road",1,0,N/A
"November 23, 2016",Florida,"Saint Petersburg","4280 Mallory Drive",1,0,N/A
"November 22, 2016",Florida,Deltona,"Normandy Blvd and Hancock Drive",1,1,N/A
"November 22, 2016",Pennsylvania,Johnstown,"Highway 219 and Solomon Run Road",1,0,N/A
"November 22, 2016",Minnesota,Eveleth,"Highway 101 and Admiral Road",0,1,N/A
"November 22, 2016",Maryland,Baltimore,"1000 block of North Monroe Street",0,1,N/A
"November 22, 2016","New Jersey",Newark,"18th Ave and Alexander St",1,1,N/A
"November 22, 2016","North Carolina",Lumberton,"2505 Martin Luther King Jr Dr",0,1,N/A
"November 22, 2016",Texas,Beaumont,"5820 Walden Road",1,0,N/A
"November 22, 2016",Texas,"Spring (Shenandoah)","1501 Research Forest Dr",1,1,N/A
"November 22, 2016","North Carolina",Durham,"Wabash Street and Dayton Street",1,0,N/A
"November 22, 2016",Texas,Baytown,"Main and I-10 Westbound",1,0,N/A
"November 21, 2016",Michigan,Hulbert,M-28,0,1,N/A
"November 21, 2016",Missouri,"Saint Louis","6500 block of Smiley Ave",1,0,N/A
"November 21, 2016",California,"La Mirada","13550 South Beach Boulevard",1,0,N/A
"November 21, 2016",Oklahoma,Edmond,"301 Dennis Street",0,1,N/A
"November 21, 2016",California,Lompoc,"1100 block of North H Street",1,0,N/A
"November 20, 2016",Texas,"San Antonio","5814 Shadow Glen Drive",1,0,N/A
"November 20, 2016",Missouri,"Saint Louis","3533 Hampton Ave",1,1,N/A
"November 20, 2016",Missouri,"Kansas City (Gladstone)","NW Vivion Road and U.S. 169",1,1,N/A
"November 19, 2016",California,Hawthorne,"4880 West Rosecrans Avenue",0,2,N/A
"November 19, 2016",Missouri,"Maryland Heights","I-270 and Page",0,1,N/A
"November 19, 2016",California,Anaheim,"1322 N. East St",1,0,N/A
"November 19, 2016",Oklahoma,Chickasha,"1908 W Montana",1,0,N/A
"November 19, 2016",California,Watsonville,"348 Pioneer Road",1,0,N/A
"November 19, 2016","New York",Brooklyn,"362 Sutter Avenue",1,0,N/A
"November 18, 2016",Colorado,"Colorado Springs","3570 Academy Boulevard N",0,1,N/A
"November 18, 2016",Georgia,Ludowici,"11800 block of Tibet Drive",2,0,N/A
"November 18, 2016",California,Stockton,"520 Carolyn Weston Blvd A",0,2,N/A
"November 18, 2016",California,"El Cajon","800 block of Grape Avenue",1,0,N/A
"November 18, 2016",Florida,"Fort Walton Beach","618 Gap Creek Drive",1,0,N/A
"November 18, 2016",Florida,"Lake Mary","536 Holbrook Circle",0,1,N/A
"November 18, 2016",Texas,"Universal City","1201 Kitty Hawk Rd",0,1,N/A
"November 18, 2016",Illinois,"Chicago (Englewood)","69th Street and Damen",1,1,N/A
"November 18, 2016",Florida,"Port Saint Lucie","600 block of SW Colleen Ave",1,0,N/A
"November 18, 2016",Ohio,Cleveland,"4295 East 146th St",0,1,N/A
"November 18, 2016",Arizona,"Casa Grande","10th Street and Pinal Avenue",1,0,N/A
"November 17, 2016",Minnesota,"Wyoming (East Bethel)","23705 MN-65",0,2,N/A
"November 17, 2016",Georgia,Atlanta,"320 Luckie Street",0,1,N/A
"November 17, 2016",California,Hayward,"Maud Avenue and Kelly Street",0,1,N/A
"November 17, 2016",California,"Shingle Springs (Cameron Park)","3337 La Canada Dr",0,1,N/A
"November 17, 2016","West Virginia","Coal City","Coal City Road",0,1,N/A
"November 17, 2016",Missouri,"Saint Louis","6402 Plymouth Ave",0,2,N/A
"November 17, 2016",Nevada,"West Wendover","1870 Plateau Way",0,1,N/A
"November 16, 2016",Illinois,Marion,"200 block of East Warder Street",0,1,N/A
"November 16, 2016",California,Whittier,"13400 block of Penn Street",1,0,N/A
"November 16, 2016",California,Redding,"2779 Reservoir Lane",1,0,N/A
"November 16, 2016",Florida,"Fort Myers","Sixth Avenue",0,1,N/A
"November 15, 2016",Pennsylvania,York,I-83,1,0,N/A
"November 15, 2016",Alabama,Falkville,"5900 block of County Road 1223",0,1,N/A
"November 15, 2016",Texas,Webster,"889 Bay Area Blvd",1,0,N/A
"November 15, 2016",California,Temecula,"41002 County Center Drive",1,0,N/A
"November 14, 2016",Ohio,Delaware,"U.S. Route 23",1,0,N/A
"November 14, 2016",California,Encinitas,"1700 block of El Camino Real",0,1,N/A
"November 14, 2016",Florida,"Ormond Beach","3626 Plantation Drive",1,0,N/A
"November 14, 2016","New Mexico","Las Cruces","300 Chamisa Village",0,1,N/A
"November 14, 2016",Florida,Estero,"17300 Corkscrew Road",1,0,N/A
"November 13, 2016",Virginia,Charlottesville,"500 block of 11th St NW",0,1,N/A
"November 13, 2016",California,"San Diego","3800 block of Marlborough Avenue",3,2,N/A
"November 13, 2016",Oklahoma,"Oklahoma City","9401 South Shartel Avenue",1,0,N/A
"November 13, 2016",Pennsylvania,Bloomsburg,"Lackawanna Ave",0,1,N/A
"November 12, 2016",Pennsylvania,Philadelphia,"400 block of Lindley Street",0,1,N/A
"November 12, 2016",Alaska,Anchorage,"5th and Cordova",1,1,N/A
"November 12, 2016",Arizona,Sahuarita,"1300 block of West Calle de la Plaza",1,0,N/A
"November 11, 2016",Colorado,"Grand Junction","South 9th Street and Pitkin Avenue",1,0,N/A
"November 11, 2016",Colorado,"Montrose (county)",N/A,1,1,N/A
"November 11, 2016",Idaho,Boise,"W Irving St and N Wilson St",2,2,N/A
"November 11, 2016",Pennsylvania,Homestead,"1800 West St",0,1,N/A
"November 11, 2016",Georgia,"Atlanta (East Point)","3200 Lakeview Place",1,1,N/A
"November 11, 2016",Idaho,Caldwell,"Marshall Avenue and Elm Street",0,1,N/A
"November 10, 2016",Kansas,"Council Grove","7th and Main Street",0,1,N/A
"November 10, 2016",Idaho,Melba,"S Swan Falls Rd and W Victory Ln",0,1,N/A
"November 10, 2016",Pennsylvania,Canonsburg,"120 Woodcrest Drive",3,1,N/A
"November 10, 2016",Florida,Lakeland,"2938 block of Delrose Drive North",1,1,N/A
"November 10, 2016",Texas,"San Angelo","302 W Harris Ave",1,0,N/A
"November 9, 2016",Texas,"Fort Worth",N/A,0,1,N/A
"November 9, 2016",Texas,"Fort Worth","3300 Block of North Commerce Street",0,1,N/A
"November 8, 2016",Colorado,Denver,"14500 block of East 46th Avenue",1,1,N/A
"November 8, 2016","New York",Bronx,"862 East 164th Street",0,1,N/A
"November 8, 2016",Ohio,Ashtabula,"Perryville Place and Fort Avenue",1,0,N/A
"November 8, 2016",California,Azusa,"500 block of Fourth Street",2,2,N/A
"November 8, 2016",Arizona,"Show Low","680 W Deuce Of Clubs",2,0,N/A
"November 8, 2016",Kansas,Hays,"U.S. Highway 183",1,0,N/A
"November 7, 2016",Pennsylvania,Philadelphia,"3100 block of North 9th Street",1,1,N/A
"November 7, 2016",Michigan,Detroit,"13500 Lesure Street",0,1,N/A
"November 6, 2016","New Jersey",Leesburg,"100 block of High Street",1,0,N/A
"November 6, 2016",Kentucky,Morgantown,"Logansport Road",1,0,N/A
"November 6, 2016",Georgia,Byron,"Hardison Road and Ga. 42",2,1,N/A
"November 6, 2016",Mississippi,Jackson,"Valley Street and Utica Street",0,1,N/A
"November 6, 2016",Alabama,"Phenix City","Riverchase Drive",1,2,N/A
"November 6, 2016","South Carolina","Beech Island","209 Deans Drive",1,0,N/A
"November 6, 2016",California,"Santa Ana","Edinger Avenue and Sullivan Street",1,0,N/A
"November 6, 2016","West Virginia",Hensley,N/A,1,0,N/A
"November 6, 2016",Arizona,"Pinal (county)","5800 block of North Begonia Street",0,1,N/A
"November 6, 2016",Georgia,Mableton,"6289 Allen Road",0,1,N/A
"November 5, 2016",California,Redlands,"1331 W Colton Avenue",0,1,N/A
"November 5, 2016",Kansas,Topeka,"100 block of NE Woodruff Ave",0,2,N/A
"November 5, 2016",Florida,"Plant City","100 block of NW Drane Street",0,1,N/A
"November 5, 2016",Florida,"Saint Petersburg (St Petersburg)","5198 64th Street North",1,0,N/A
"November 5, 2016",Illinois,Chicago,"111th and Troy",1,0,N/A
"November 5, 2016",Oklahoma,Okemah,"37500 block of US Hwy 62",1,0,N/A
"November 5, 2016",Texas,Gladewater,"1300 block of West Upshur",1,0,N/A
"November 5, 2016","West Virginia",Clendenin,"3100 block of Leatherwood Road",1,0,N/A
"November 5, 2016",Texas,"El Paso","100 block of South Glenwood Street",0,1,N/A
"November 4, 2016","New York",Bronx,"1575 Noble Avenue",2,1,N/A
"November 4, 2016",California,"Palm Springs","366 South Palm Canyon Drive",1,0,N/A
"November 4, 2016",Massachusetts,"East Longmeadow","41 Helen Cir",0,1,N/A
"November 4, 2016",Washington,Beaver,"20021 US 101",1,0,N/A
"November 4, 2016",Texas,Lubbock,"2200 block of 2nd Place",0,1,N/A
"November 3, 2016",Georgia,Loganville,"Escoe Drive",1,0,N/A
"November 3, 2016","North Carolina",Salisbury,"600 block of East Lafayette Street",1,0,N/A
"November 3, 2016",Oklahoma,Tulsa,"6100 block of S 45th W Ave",0,1,N/A
"November 3, 2016",Pennsylvania,Chambersburg,"112 N 7th Street",1,0,N/A
"November 2, 2016",Missouri,"Montgomery City","Meadowcrest Lane",1,0,N/A
"November 2, 2016",Florida,"Miami (Kendall)","SW 200th Street and SW 157th Avenue",2,2,N/A
"November 2, 2016",Utah,"West Jordan","8880 S. 1075 West",1,0,N/A
"November 1, 2016",California,Stockton,"3525 West Benjamin Holt Drive",1,0,N/A
"November 1, 2016",Nevada,"Carson City","505 South Roop Street",1,0,N/A
"November 1, 2016",Ohio,Dublin,"4600 block of Lakehurst Ct",0,1,N/A
"November 1, 2016",Iowa,"Cedar Rapids","Coe Road NE",0,1,N/A
"November 1, 2016",Ohio,Brookville,"799 Arlington Road",1,1,N/A
"October 31, 2016",Mississippi,Vancleave,"Sugar Gate Dr.",0,1,N/A
"October 31, 2016",California,Torrance,"2761 Cabrillo Ave",1,0,N/A
"October 31, 2016",California,Chatsworth,"9425 Penfield",1,0,N/A
"October 30, 2016",Massachusetts,Boston,"Shawmut Ave",1,0,N/A
"October 30, 2016",Florida,Ocala,"5700 block of Northwest Gainesville Road",0,1,N/A
"October 30, 2016",Oklahoma,Hammon,"Oklahoma 34",1,1,N/A
"October 30, 2016",Texas,"Corpus Christi","300 North Shoreline Boulevard",1,0,N/A
"October 30, 2016",Florida,Orlando,"900 block of West Randall Street",0,4,N/A
"October 30, 2016",California,Hayward,"28100 block of Huntwood Avenue",0,1,N/A
"October 30, 2016",Texas,Baytown,"1900 block of Mississippi Street",1,1,N/A
"October 29, 2016","New Jersey",Paterson,"111 Broadway",0,1,N/A
"October 29, 2016",Arizona,Kingman,"3500 block of Gordon Avenue",1,0,N/A
"October 29, 2016","New Jersey",Camden,"US 130 and Alabama Road",0,1,N/A
"October 29, 2016",Alabama,"Birmingham (Forestdale)","Collette St and Roberta Rd",0,1,N/A
"October 29, 2016",Texas,"Van Horn","308 Bowie",1,0,N/A
