"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"November 12, 2016",Massachusetts,"Buzzards Bay","199 General MacArthur Blvd",0,1,N/A
"November 12, 2016","New Hampshire",Swanzey,"4 Sandy Road",0,1,N/A
"November 12, 2016",Colorado,"La Salle","18000 block of County Road 43",1,0,N/A
"November 12, 2016","South Carolina",Summerton,"1500 block of Homeward Way",1,0,N/A
"November 11, 2016",Vermont,Brattleboro,"Frost St",0,0,N/A
"November 11, 2016","New Jersey",Newark,"New Jersey Turnpike",0,1,N/A
"November 11, 2016",Florida,"Port Saint Lucie",N/A,0,0,N/A
"November 11, 2016",Wisconsin,"Oconto (county)",N/A,0,1,N/A
"November 11, 2016",Virginia,"Albemarle (county)",N/A,0,1,N/A
"November 11, 2016",Alabama,Decatur,"115 6th Ave NE",0,1,N/A
"November 11, 2016",Oklahoma,"Fort Towson",N/A,1,0,N/A
"November 11, 2016",Minnesota,Winona,"300 block of East 3rd Street",1,0,N/A
"November 11, 2016",Michigan,Auburn,"500 West Midland Road",0,1,N/A
"November 11, 2016",Missouri,"Saint Louis","3622 Page Boulevard",0,1,N/A
"November 11, 2016",Utah,Mendon,"2500 South and 5900 West",0,1,N/A
"November 11, 2016","North Carolina",Fayetteville,"100 Block of Circle Court",0,1,N/A
"November 11, 2016",Georgia,"Atlanta (East Point)","3200 Lakeview Place",1,1,N/A
"November 10, 2016",California,Burbank,"2500 North Hollywood Way",1,0,N/A
"November 10, 2016","North Carolina","Bessemer City","200 block of New Moon Lane",0,1,N/A
"November 10, 2016",Oregon,Salem,N/A,1,0,N/A
"November 10, 2016",Kentucky,Lexington,"4000 block of Airport Road",0,1,N/A
"November 10, 2016","North Carolina",Charlotte,"600 block of Reeves Court",0,1,N/A
"November 10, 2016",Iowa,"Madison (county)","1500 block of North River Trail",0,1,N/A
"November 10, 2016",Wisconsin,Antigo,N/A,0,1,N/A
"November 9, 2016",Indiana,Bloomington,"Patterson Drive and West Third Street",0,1,N/A
"November 9, 2016","New York",Riverhead,"West Main Street",0,1,N/A
"November 9, 2016",Illinois,Chicago,"3000 block of West Lexington",0,1,N/A
"November 9, 2016",Illinois,Chicago,"500 block of North Lavergne",0,1,N/A
"November 9, 2016",Indiana,Lebanon,"1905 Indianapolis Avenue",0,1,N/A
"November 9, 2016",Alaska,"Thorne Bay",N/A,0,1,N/A
"November 8, 2016",Ohio,Sandusky,"4314 Milan Road",0,0,N/A
"November 8, 2016",Virginia,Hampton,"500 block of Pennsylvania Ave",1,0,N/A
"November 8, 2016",Alabama,"Birmingham (Hoover)","3267 Warringwood Drive",0,1,N/A
"November 8, 2016",Michigan,"Muskegon (county)","Johnston Street",1,0,N/A
"November 8, 2016",Nevada,"Las Vegas","2800 block of Taurus Court",0,1,N/A
"November 7, 2016","North Carolina",Goldsboro,N/A,0,1,N/A
"November 7, 2016",Florida,"Pinellas Park","5000 block of 75th Avenue",1,0,N/A
"November 7, 2016",Ohio,Cincinnati,"2580 Corbett Drive",0,0,N/A
"November 7, 2016","North Carolina",Statesville,"100 block of Treeline Drive",1,0,N/A
"November 7, 2016",Tennessee,Greeneville,"95 Honeys Hill Rd",0,1,N/A
"November 7, 2016",California,Lancaster,"1700 block of East Avenue J",1,0,N/A
"November 7, 2016",Minnesota,Cloquet,N/A,1,0,N/A
"November 7, 2016",Pennsylvania,"New Kensington (Arnold)","1417 Orchard Ave",1,0,N/A
"November 6, 2016",Missouri,"Kansas City","1700 block of Concord Court",0,2,N/A
"November 6, 2016",Virginia,Richmond,"4300 block of Grove Avenue",0,1,N/A
"November 6, 2016",Michigan,"Wexford (county)",N/A,0,1,N/A
"November 6, 2016","North Dakota",Bismarck,"4000 Block of Trenton Drive",0,1,N/A
"November 6, 2016","New York",Elma,"Dorris Drive",1,0,N/A
"November 6, 2016",Louisiana,Lafayette,"900 block of East Simcoe Street",0,1,N/A
"November 6, 2016",Indiana,"Mount Vernon","River Road",0,2,N/A
"November 6, 2016",Alaska,Anchorage,"333 W 4th Avenue",0,1,N/A
"November 6, 2016",Kentucky,Madisonville,"Highway 41-A",0,1,N/A
"November 6, 2016",Georgia,Atlanta,"1800 block of Charleston Avenue",1,0,N/A
"November 5, 2016",Georgia,Jonesboro,"10000 block of Fitzgerald Road",0,1,N/A
"November 5, 2016","New Hampshire",Manchester,"134 Amory Street",0,2,N/A
"November 5, 2016","North Carolina",Burlington,"5612 Mt. Vernon Church Road",0,1,N/A
"November 5, 2016","North Dakota",Dickinson,"1700 block of Abraham Parkway",1,0,N/A
"November 5, 2016",Minnesota,"Pelican Rapids (Cormorant)","130th Avenue",0,1,N/A
"November 5, 2016",Arizona,Phoenix,"55th Avenue and Clarendon",0,1,N/A
"November 5, 2016",Louisiana,"New Orleans","1400 block of Independence Street.",0,1,N/A
"November 4, 2016",Kansas,"Kansas City","7569 State Avenue",1,0,N/A
"November 4, 2016",Pennsylvania,Lancaster,"600 block of N Franklin Street",0,1,N/A
"November 4, 2016",California,Venice,"Ocean Front Walk and Rose Avenue",0,1,N/A
"November 4, 2016",California,Fresno,"East Church and South Gearhart Avenues",0,1,N/A
"November 4, 2016",Idaho,Pocatello,"West Eldredge Road",0,1,N/A
"November 4, 2016",Tennessee,Knoxville,"6500 block of Archer Road",1,0,N/A
"November 4, 2016",Missouri,Joplin,"4300 block of Connecticut Avenue",1,0,N/A
"November 3, 2016",Mississippi,Hazlehurst,"Nelson Drive",0,1,N/A
"November 3, 2016","District of Columbia",Washington,"2500 block of Horse Stable Lane NW",0,1,N/A
"November 3, 2016",Alabama,Eutaw,"Wilson Street",1,0,N/A
"November 3, 2016",Virginia,Grottoes,"100 block of Strickley Road",0,1,N/A
"November 3, 2016",Maine,Springfield,N/A,0,1,N/A
"November 2, 2016","South Carolina",Anderson,"653 SC 28 B",0,1,N/A
"November 2, 2016",Arkansas,Farmington,"263 Countryside Drive",0,1,N/A
"November 2, 2016",Oklahoma,"Oklahoma City (Del City)","2300 block of Mansfield Ave",0,1,N/A
"November 2, 2016",Idaho,"Idaho Falls (Ammon)","1800 block of Eagle Dr",0,1,N/A
"November 2, 2016","South Carolina",Aiken,"Barway Drive",0,1,N/A
"November 2, 2016",Maine,Phippsburg,"Route 209",0,1,N/A
"November 2, 2016",Alaska,"Thorne Bay",N/A,0,1,N/A
"November 2, 2016",Ohio,Tuscarawas,"1200 block of Edward Avenue SW",0,1,N/A
"November 1, 2016",Washington,Lakewood,"10600 Block of Douglas Drive SW",0,1,N/A
"November 1, 2016",Washington,Amboy,"12000 block of Northeast Grantham Road",0,1,N/A
"November 1, 2016",Kentucky,Glasgow,"100 Embark Ct",0,0,N/A
"October 31, 2016",Pennsylvania,Lebanon,"302 E Weidman Street",0,1,N/A
"October 31, 2016",California,Fresno,"Clinton Avenue and Winery Avenue",1,0,N/A
"October 31, 2016",Michigan,Clare,"503 Schoolcrest Avenue",0,2,N/A
"October 31, 2016",Oregon,"Sweet Home","1500 block of 47th Ave",0,2,N/A
"October 31, 2016",Louisiana,"New Orleans","200 block of Newton Street",0,1,N/A
"October 30, 2016",Pennsylvania,Norristown,"600 block of George Street",1,0,N/A
"October 30, 2016",Ohio,Fairborn,"400 block of Forest Street",0,1,N/A
"October 30, 2016",Montana,Roundup,N/A,0,1,N/A
"October 30, 2016",Georgia,Augusta,"3450 Wrightsboro Rd",0,1,N/A
"October 30, 2016",Louisiana,"Plain Dealing",N/A,0,1,N/A
"October 29, 2016","North Carolina",Lincolnton,"Loop Rd",0,1,N/A
"October 29, 2016",Ohio,Toledo,"123 Rockingham Street",1,0,N/A
"October 29, 2016",Indiana,Indianapolis,"6600 block of Little Leaf Place",1,0,N/A
"October 29, 2016",Ohio,Portsmouth,"603 Adams St",1,0,N/A
"October 29, 2016",Indiana,"West Terre Haute","North 6th Street",0,1,N/A
"October 29, 2016",Tennessee,Elizabethton,"500 block of Laurel Road",0,1,N/A
"October 29, 2016",Alabama,"Muscle Shoals","305 W Edison Ave",1,0,N/A
"October 29, 2016",Washington,Tacoma,"East 36th and East J street",0,1,N/A
"October 28, 2016",Alabama,Birmingham,"4700 block of Second Avenue South",0,1,N/A
"October 28, 2016",Nevada,"Las Vegas","1810 S Rainbow Blvd",0,1,N/A
"October 28, 2016","Rhode Island",Providence,"Marconi St",0,1,N/A
"October 28, 2016","West Virginia",Hedgesville,"Durham Drive",0,1,N/A
"October 27, 2016",Wisconsin,Racine,"1200 block of Marquette Street",0,1,N/A
"October 27, 2016",Mississippi,"Bay Saint Louis","116 N Beach Blvd",0,0,N/A
"October 27, 2016",Indiana,Leesburg,"EMS T13 Lane",0,1,N/A
"October 27, 2016",Michigan,"Battle Creek","1st block of West Fountain Street",1,0,N/A
"October 27, 2016",Missouri,"Kansas City","18th and Topping",1,0,N/A
"October 27, 2016","North Carolina",Asheville,"Charlie Arthur Lane",0,1,N/A
"October 27, 2016",Mississippi,Jackson,"Rosehaven Drive",0,1,N/A
"October 26, 2016",Ohio,Columbus,"Berkeley Road and East Deshler Avenue",0,1,N/A
"October 26, 2016",Ohio,Zanesville,"507 Imlay Avenue",0,1,N/A
"October 26, 2016",Alabama,"Cullman (county)","County Road 1603",0,1,N/A
"October 26, 2016",Florida,"Palm Coast","Chinook Court",0,1,N/A
"October 26, 2016",Florida,"Pinellas Park","7600 block of 62nd Way",0,1,N/A
"October 26, 2016","South Carolina",Beaufort,"120 Shanklin Rd",0,1,N/A
"October 25, 2016",Texas,"San Antonio","3805 Farm Road",0,1,N/A
"October 25, 2016","West Virginia",Huntington,"1531 6th Avenue",0,1,N/A
"October 25, 2016",California,"Santa Rosa","Linda Lane",0,1,N/A
"October 25, 2016",Michigan,"Battle Creek","22000 block of East Ave N",0,1,N/A
"October 25, 2016",Tennessee,Greeneville,"620 Oregon Trail Road",0,1,N/A
"October 25, 2016",Ohio,"Cuyahoga Falls","3100 State Rd",0,0,N/A
"October 24, 2016",Georgia,Dawsonville,"795 Ga. 400",0,1,N/A
"October 24, 2016",Iowa,Davenport,"2100 block Division Street",0,1,N/A
"October 24, 2016",Florida,"Fort Pierce","5880 Okeechobee Road",0,1,N/A
"October 24, 2016","South Carolina","Beaufort (Ladys Island)","Hill Road",0,1,N/A
"October 24, 2016",Kansas,Topeka,"Interstate 70",0,1,N/A
"October 24, 2016","South Carolina",Dorchester,"Cricket Dr",1,0,N/A
"October 23, 2016",Colorado,Holyoke,"22736 cr 29",0,1,N/A
"October 23, 2016","North Dakota","Morton (county)",N/A,0,1,N/A
"October 23, 2016","New York",Bergen,"Buffalo Road",0,1,N/A
"October 23, 2016",Ohio,Greenville,"3600 block of U.S. 127",0,1,N/A
"October 22, 2016",Pennsylvania,Charleroi,"Twin Bridges Road",0,0,N/A
"October 22, 2016",Maine,"New Sharon","236 Starks Road",0,1,N/A
"October 22, 2016",Ohio,"Cincinnati (Price Hill)","4700 block of Guerley Road",0,1,N/A
"October 22, 2016",Louisiana,Larose,"East Avenue C",1,0,N/A
"October 22, 2016",Georgia,"Toombs (county)","998 Johnson Corner Road",1,0,N/A
"October 22, 2016",Massachusetts,Haverhill,"Arlington Street",0,1,N/A
"October 22, 2016",Ohio,Cleveland,"East 131st",0,2,N/A
"October 21, 2016",Michigan,"Big Rapids","21400 Perry Avenue",0,1,N/A
"October 21, 2016",Texas,"College Station","Central Park Lane",0,1,N/A
"October 21, 2016",Nevada,"Las Vegas","1700 block of Rock Springs Drive",0,2,N/A
"October 21, 2016",Arizona,Phoenix,N/A,1,0,N/A
"October 21, 2016",Connecticut,Bristol,"240 Woodland Street",1,0,N/A
"October 20, 2016","North Carolina",Randleman,"1021 High Point St",0,1,N/A
"October 20, 2016",Texas,"Kaufman (county)","Calvert Road",0,1,N/A
"October 20, 2016",Kentucky,Lexington,"975 Red Mile Rd",0,2,N/A
